,Agency_Text,Sex_Code_Text,Ethnic_Code_Text,DateOfBirth,ScaleSet_ID,AssessmentReason,Language,LegalStatus,CustodyStatus,MaritalStatus,Screening_Date,RecSupervisionLevel,Scale_ID,ScoreText
243,PRETRIAL,1,African-American,591013285,22,Intake,English,Pretrial,Jail Inmate,Single,1357990607,3,8,High
244,PRETRIAL,1,Caucasian,-252670982,22,Intake,English,Post Sentence,Probation,Married,1368929447,1,8,Low
245,PRETRIAL,1,African-American,582588813,22,Intake,English,Post Sentence,Probation,Single,1369685496,1,8,Medium
246,PRETRIAL,0,Caucasian,-344173182,22,Intake,English,Pretrial,Jail Inmate,Married,1393568246,1,8,Low
247,PRETRIAL,1,African-American,643747740,22,Intake,English,Pretrial,Jail Inmate,Single,1415116357,2,8,Medium
248,PRETRIAL,1,Caucasian,-9542690,22,Intake,English,Pretrial,Jail Inmate,Married,1365807582,1,8,Low
249,PRETRIAL,1,Caucasian,-29291024,22,Intake,English,Pretrial,Pretrial Defendant,Married,1398552126,1,8,Low
250,PRETRIAL,1,African-American,696973516,22,Intake,English,Post Sentence,Probation,Single,1361208286,3,8,High
251,PRETRIAL,1,African-American,563388887,22,Intake,English,Pretrial,Jail Inmate,Single,1363337297,1,8,Medium
252,PRETRIAL,1,Caucasian,-339182450,22,Intake,English,Post Sentence,Probation,Divorced,1364424465,1,8,Low
253,PRETRIAL,1,African-American,-362287138,22,Intake,English,Post Sentence,Probation,Married,1369407920,1,8,Low
254,PRETRIAL,1,African-American,714665753,22,Intake,English,Pretrial,Pretrial Defendant,Single,1414666504,4,8,High
255,Probation,1,African-American,776490649,22,Intake,English,Post Sentence,Probation,Single,1379517449,3,8,Medium
256,PRETRIAL,1,Caucasian,-655684127,22,Intake,English,Pretrial,Jail Inmate,Divorced,1379590013,1,8,Low
257,Probation,0,African-American,464583407,22,Intake,English,Post Sentence,Probation,Single,1398606759,1,8,Low
258,PRETRIAL,1,African-American,605431421,22,Intake,English,Pretrial,Pretrial Defendant,Single,1379954363,3,8,Medium
259,PRETRIAL,1,Caucasian,-188870774,22,Intake,English,Post Sentence,Probation,Single,1368202897,1,8,Low
260,Probation,1,Hispanic,796640679,22,Intake,English,Post Sentence,Probation,Single,1374074199,3,8,High
261,Probation,0,African-American,562416765,22,Intake,English,Post Sentence,Probation,Single,1372545963,1,8,Medium
262,PRETRIAL,1,African-American,515432016,22,Intake,English,Post Sentence,Probation,Single,1391890546,1,8,Medium
263,PRETRIAL,1,African-American,33785883,22,Intake,English,Pretrial,Jail Inmate,Single,1413865235,1,8,Low
264,Probation,1,African-American,417556980,22,Intake,English,Post Sentence,Probation,Single,1368348887,3,8,High
265,PRETRIAL,1,African-American,-253609715,22,Intake,English,Pretrial,Jail Inmate,Married,1418910521,1,8,Low
266,PRETRIAL,1,Caucasian,753485894,22,Intake,English,Pretrial,Jail Inmate,Single,1413306998,3,8,High
267,Probation,1,Hispanic,-404810206,22,Intake,English,Other,Probation,Married,1396625603,1,8,Low
268,PRETRIAL,1,Caucasian,382873419,22,Intake,English,Pretrial,Jail Inmate,Single,1414088690,1,8,Low
269,PRETRIAL,1,African-American,669964899,22,Intake,English,Pretrial,Jail Inmate,Single,1365653811,3,8,Medium
270,PRETRIAL,1,African-American,625273417,22,Intake,English,Post Sentence,Probation,Single,1364423739,1,8,Low
271,PRETRIAL,1,African-American,520027711,22,Intake,English,Pretrial,Jail Inmate,Single,1365266677,1,8,Low
272,PRETRIAL,1,African-American,451903036,22,Intake,English,Pretrial,Jail Inmate,Single,1416044074,1,8,Low
273,PRETRIAL,1,Caucasian,582826517,22,Intake,English,Pretrial,Jail Inmate,Single,1364523800,1,8,Low
274,Probation,1,African-American,472829660,22,Intake,English,Post Sentence,Probation,Single,1368113688,1,8,Low
275,PRETRIAL,1,Caucasian,-529461423,22,Intake,English,Post Sentence,Probation,Single,1383787971,1,8,Low
276,PRETRIAL,1,Caucasian,25550270,22,Intake,English,Pretrial,Jail Inmate,Single,1363765771,1,8,Low
277,PRETRIAL,0,African-American,498787315,22,Intake,English,Pretrial,Pretrial Defendant,Single,1416120032,3,8,High
278,Probation,1,Hispanic,453292880,22,Intake,English,Post Sentence,Probation,Single,1378105377,1,8,Low
279,PRETRIAL,1,African-American,541996775,22,Intake,English,Pretrial,Jail Inmate,Single,1416504046,1,8,Low
280,PRETRIAL,1,African-American,580618001,22,Intake,English,Pretrial,Jail Inmate,Single,1364038269,1,8,Low
281,Probation,1,African-American,527560992,22,Intake,English,Post Sentence,Probation,Single,1360690127,2,8,Medium
282,PRETRIAL,1,African-American,650751560,22,Intake,English,Pretrial,Jail Inmate,Single,1360134873,2,8,Low
283,Probation,1,Hispanic,339976280,22,Intake,English,Post Sentence,Probation,Married,1411412068,1,8,Low
284,PRETRIAL,0,African-American,603254803,22,Intake,English,Pretrial,Pretrial Defendant,Single,1415269745,2,8,Medium
285,PRETRIAL,1,African-American,664731567,22,Intake,English,Pretrial,Jail Inmate,Single,1417184770,2,8,Medium
286,PRETRIAL,1,Caucasian,459353015,22,Intake,English,Post Sentence,Probation,Single,1378318362,2,8,Medium
287,PRETRIAL,1,Caucasian,584155210,22,Intake,English,Post Sentence,Probation,Single,1372192435,1,8,Medium
288,PRETRIAL,1,African-American,662425465,22,Intake,English,Pretrial,Jail Inmate,Single,1361588493,2,8,Medium
289,PRETRIAL,1,African-American,811850255,22,Intake,English,Post Sentence,Probation,Single,1378575283,1,8,Low
290,Probation,1,Caucasian,-294675460,22,Intake,English,Post Sentence,Probation,Divorced,1372802093,1,8,Low
291,PRETRIAL,1,African-American,623812870,22,Intake,English,Pretrial,Jail Inmate,Single,1369357906,1,8,Low
292,PRETRIAL,1,African-American,530952345,22,Intake,English,Pretrial,Jail Inmate,Single,1416746517,1,8,Low
293,PRETRIAL,1,African-American,430589257,22,Intake,English,Post Sentence,Probation,Single,1372547288,3,8,High
294,PRETRIAL,1,African-American,725177763,22,Intake,English,Pretrial,Jail Inmate,Single,1419984000,2,8,Medium
295,Probation,1,Caucasian,-434440565,22,Intake,English,Post Sentence,Probation,Married,1370560858,1,8,Low
296,PRETRIAL,1,African-American,733332871,22,Intake,English,Post Sentence,Probation,Single,1371895391,3,8,High
297,Probation,1,Caucasian,574722495,22,Intake,English,Post Sentence,Probation,Single,1375782138,2,8,Medium
298,PRETRIAL,1,African-American,739634413,22,Intake,English,Pretrial,Jail Inmate,Single,1359285729,1,8,Low
299,Probation,1,Hispanic,636424976,22,Intake,English,Post Sentence,Probation,Single,1376423972,2,8,Medium
300,Probation,0,Caucasian,457121474,22,Intake,English,Post Sentence,Probation,Single,1370411175,1,8,Low
301,Probation,1,Hispanic,552189250,22,Intake,English,Post Sentence,Probation,Single,1373797550,1,8,Low
302,Probation,1,African-American,529576639,22,Intake,English,Post Sentence,Probation,Single,1371015718,1,8,Medium
303,PRETRIAL,0,Caucasian,336002631,22,Intake,English,Pretrial,Pretrial Defendant,Single,1391624345,1,8,Low
304,PRETRIAL,1,African-American,566125959,22,Intake,English,Pretrial,Jail Inmate,Single,1361296263,1,8,Low
305,Probation,1,Hispanic,563970857,22,Intake,English,Post Sentence,Probation,Single,1367383441,2,8,Medium
306,PRETRIAL,1,African-American,81626299,22,Intake,English,Pretrial,Pretrial Defendant,Single,1391901648,1,8,Low
307,PRETRIAL,1,African-American,414325641,22,Intake,English,Pretrial,Jail Inmate,Single,1413270048,1,8,Low
308,PRETRIAL,0,Caucasian,527253665,22,Intake,English,Pretrial,Pretrial Defendant,Single,1418848115,1,8,Medium
309,Probation,1,African-American,700033196,22,Intake,English,Post Sentence,Probation,Single,1369000395,1,8,Medium
310,PRETRIAL,1,African-American,704558755,22,Intake,English,Pretrial,Jail Inmate,Single,1368672304,4,8,High
311,Probation,1,Caucasian,-139510728,22,Intake,English,Post Sentence,Probation,Divorced,1358956745,1,8,Low
312,PRETRIAL,1,African-American,-23369662,22,Intake,English,Pretrial,Jail Inmate,Single,1360440361,1,8,Low
313,PRETRIAL,1,Caucasian,755295866,22,Intake,English,Pretrial,Pretrial Defendant,Single,1397153442,2,8,Medium
314,PRETRIAL,1,African-American,443600781,22,Intake,English,Pretrial,Pretrial Defendant,Single,1417030767,3,8,High
315,PRETRIAL,1,African-American,342122827,22,Intake,English,Pretrial,Pretrial Defendant,Single,1364071881,1,8,Low
316,Probation,1,African-American,628849745,22,Intake,English,Post Sentence,Probation,Single,1367525736,1,8,Medium
317,PRETRIAL,1,Caucasian,77902411,22,Intake,English,Post Sentence,Probation,Single,1369280578,1,8,Low
318,PRETRIAL,1,African-American,163550946,22,Intake,English,Pretrial,Jail Inmate,Married,1363953683,1,8,Low
319,Probation,1,Hispanic,392464023,22,Intake,English,Post Sentence,Probation,Single,1377290607,1,8,Low
320,PRETRIAL,0,African-American,601280398,22,Intake,English,Pretrial,Pretrial Defendant,Single,1416016725,1,8,Low
321,Probation,1,African-American,403353369,22,Intake,English,Post Sentence,Probation,Single,1369527355,3,8,High
322,PRETRIAL,1,African-American,742742136,22,Intake,English,Pretrial,Jail Inmate,Single,1385122447,3,8,High
323,PRETRIAL,1,Caucasian,-29673666,22,Intake,English,Pretrial,Pretrial Defendant,Married,1388339412,1,8,Low
324,Probation,1,Caucasian,-305356378,22,Intake,English,Post Sentence,Probation,Single,1374722724,1,8,Low
325,PRETRIAL,1,Caucasian,624345017,22,Intake,English,Pretrial,Pretrial Defendant,Single,1364807634,3,8,Medium
326,PRETRIAL,1,African-American,613383886,22,Intake,English,Pretrial,Jail Inmate,Single,1417287488,1,8,Medium
327,PRETRIAL,1,African-American,558725842,22,Intake,English,Post Sentence,Probation,Single,1364983338,4,8,High
328,Probation,1,African-American,522389317,22,Intake,English,Post Sentence,Probation,Single,1367652738,1,8,Medium
329,PRETRIAL,0,Caucasian,-230932721,22,Intake,English,Pretrial,Jail Inmate,Divorced,1358575064,1,8,Low
330,PRETRIAL,1,Caucasian,-169547891,22,Intake,English,Pretrial,Jail Inmate,Single,1360920774,1,8,Low
331,PRETRIAL,1,African-American,628486955,22,Intake,English,Pretrial,Jail Inmate,Single,1362330780,2,8,Medium
332,PRETRIAL,1,Caucasian,-98593263,22,Intake,English,Pretrial,Jail Inmate,Married,1383137135,1,8,Low
333,PRETRIAL,1,African-American,751921725,17,Intake,English,Post Sentence,Probation,Single,1394711278,4,8,High
334,PRETRIAL,1,Caucasian,-63346366,22,Intake,English,Pretrial,Jail Inmate,Married,1362732106,1,8,Low
335,PRETRIAL,1,Caucasian,68116526,22,Intake,English,Pretrial,Jail Inmate,Single,1416960410,1,8,Low
336,PRETRIAL,1,African-American,764654071,22,Intake,English,Pretrial,Jail Inmate,Single,1361829391,4,8,High
337,PRETRIAL,1,Caucasian,738424753,22,Intake,English,Pretrial,Jail Inmate,Single,1363292641,2,8,Medium
338,PRETRIAL,1,Caucasian,470156126,22,Intake,English,Pretrial,Jail Inmate,Single,1419952171,2,8,Medium
339,Probation,1,Caucasian,-23538493,22,Intake,English,Post Sentence,Probation,Single,1389274866,1,8,Low
340,PRETRIAL,1,African-American,558772914,22,Intake,English,Pretrial,Jail Inmate,Single,1416263463,2,8,Medium
341,PRETRIAL,0,Caucasian,644131068,22,Intake,English,Pretrial,Jail Inmate,Single,1413548019,1,8,Medium
342,Probation,1,Hispanic,524246988,22,Intake,English,Other,Probation,Single,1398505083,1,8,Low
343,PRETRIAL,1,Caucasian,515710141,22,Intake,English,Post Sentence,Probation,Single,1364837461,3,8,High
344,Probation,1,African-American,700173086,22,Intake,English,Post Sentence,Probation,Single,1377847321,2,8,Medium
345,PRETRIAL,1,Caucasian,-266347450,22,Intake,English,Pretrial,Jail Inmate,Married,1359754719,1,8,Low
346,Probation,1,African-American,437908751,22,Intake,English,Post Sentence,Probation,Single,1365285861,2,8,Medium
347,Probation,1,Caucasian,-258795667,22,Intake,English,Post Sentence,Probation,Divorced,1358117777,1,8,Low
348,PRETRIAL,1,African-American,-266497622,22,Intake,English,Pretrial,Pretrial Defendant,Single,1399557638,1,8,Low
349,PRETRIAL,1,African-American,608144514,22,Intake,English,Pretrial,Jail Inmate,Single,1416316917,1,8,Low
350,PRETRIAL,1,African-American,751813932,22,Intake,English,Pretrial,Jail Inmate,Single,1368851202,4,8,High
351,Probation,1,Caucasian,-401339347,22,Intake,English,Post Sentence,Probation,Married,1368118004,1,8,Low
352,PRETRIAL,1,Caucasian,-172082960,22,Intake,English,Pretrial,Jail Inmate,Married,1364901127,1,8,Low
353,PRETRIAL,1,African-American,639726071,22,Intake,English,Pretrial,Pretrial Defendant,Single,1416610227,1,8,Low
354,PRETRIAL,1,African-American,661146120,22,Intake,English,Pretrial,Jail Inmate,Single,1358228125,3,8,High
355,PRETRIAL,1,Caucasian,-135452190,22,Intake,English,Pretrial,Pretrial Defendant,Single,1383080520,1,8,Low
356,PRETRIAL,1,Caucasian,-29346867,22,Intake,English,Pretrial,Jail Inmate,Divorced,1390629798,1,8,Low
357,PRETRIAL,1,African-American,613721130,22,Intake,English,Pretrial,Jail Inmate,Single,1379201491,2,8,Medium
358,PRETRIAL,1,Caucasian,-859101516,22,Intake,English,Post Sentence,Probation,Married,1391269036,1,8,Low
359,Probation,1,Hispanic,752460541,22,Intake,English,Post Sentence,Probation,Single,1360165299,3,8,High
360,PRETRIAL,1,African-American,723790864,22,Intake,English,Pretrial,Jail Inmate,Single,1358920276,3,8,High
361,PRETRIAL,1,Caucasian,-139253963,22,Intake,English,Post Sentence,Probation,Divorced,1359262367,1,8,Low
362,PRETRIAL,1,African-American,621679495,22,Intake,English,Pretrial,Pretrial Defendant,Single,1363288122,4,8,High
363,PRETRIAL,0,African-American,639099613,22,Intake,English,Pretrial,Jail Inmate,Single,1416779894,3,8,Medium
364,PRETRIAL,1,African-American,612656769,22,Intake,English,Post Sentence,Probation,Single,1364062803,3,8,High
365,Probation,1,Caucasian,187366151,22,Intake,English,Post Sentence,Probation,Married,1394159238,1,8,Low
366,Probation,1,Hispanic,580003640,22,Intake,English,Post Sentence,Probation,Single,1374786739,1,8,Medium
367,Probation,1,Hispanic,529885495,22,Intake,English,Post Sentence,Probation,Single,1377733533,1,8,Low
368,PRETRIAL,1,African-American,536787101,22,Intake,English,Pretrial,Pretrial Defendant,Single,1401698292,1,8,Low
369,PRETRIAL,1,African-American,600029802,22,Intake,English,Pretrial,Jail Inmate,Single,1416490310,1,8,Low
370,PRETRIAL,1,African-American,776889074,17,Intake,English,Post Sentence,Probation,Single,1367086843,4,8,High
371,PRETRIAL,1,Caucasian,606299867,22,Intake,English,Pretrial,Jail Inmate,Single,1410381596,1,8,Low
372,PRETRIAL,1,African-American,615184127,22,Intake,English,Pretrial,Jail Inmate,Single,1357814368,3,8,High
373,PRETRIAL,1,Caucasian,-278298817,22,Intake,English,Pretrial,Pretrial Defendant,Divorced,1417318379,1,8,Low
374,PRETRIAL,1,African-American,554668089,22,Intake,English,Pretrial,Jail Inmate,Single,1363579414,1,8,Low
375,PRETRIAL,1,Caucasian,556871542,22,Intake,English,Post Sentence,Probation,Single,1399546025,1,8,Medium
376,Probation,1,Hispanic,695874950,22,Intake,English,Post Sentence,Probation,Single,1375234596,1,8,Medium
377,PRETRIAL,1,Caucasian,522839788,22,Intake,English,Pretrial,Pretrial Defendant,Single,1415764503,1,8,Low
378,PRETRIAL,1,Caucasian,-115562506,22,Intake,English,Pretrial,Jail Inmate,Divorced,1385608541,1,8,Low
379,PRETRIAL,0,African-American,433479329,22,Intake,English,Post Sentence,Probation,Single,1390302134,1,8,Low
380,PRETRIAL,1,African-American,521308386,22,Intake,English,Pretrial,Jail Inmate,Single,1360412526,1,8,Low
381,PRETRIAL,1,Caucasian,-245065041,22,Intake,English,Pretrial,Jail Inmate,Married,1416474856,1,8,Low
382,PRETRIAL,1,Caucasian,521465656,22,Intake,English,Pretrial,Pretrial Defendant,Single,1416164337,1,8,Medium
383,PRETRIAL,1,African-American,470929150,22,Intake,English,Post Sentence,Probation,Single,1366100687,3,8,High
384,PRETRIAL,1,Caucasian,-323700929,22,Intake,English,Pretrial,Jail Inmate,Divorced,1377848138,1,8,Low
385,Probation,1,Hispanic,729936046,22,Intake,English,Post Sentence,Probation,Single,1380562879,1,8,Low
386,Probation,1,Caucasian,195186721,22,Intake,English,Post Sentence,Probation,Single,1378271180,1,8,Low
387,PRETRIAL,0,African-American,729886285,22,Intake,English,Post Sentence,Probation,Single,1386684224,3,8,High
388,Probation,1,Caucasian,611122599,22,Intake,English,Post Sentence,Probation,Single,1372902541,1,8,Low
389,PRETRIAL,1,Caucasian,735394487,22,Intake,English,Pretrial,Jail Inmate,Single,1418421334,1,8,Medium
390,PRETRIAL,1,African-American,852173354,22,Intake,English,Pretrial,Jail Inmate,Single,1363884232,4,8,High
391,PRETRIAL,1,African-American,590292546,22,Intake,English,Pretrial,Jail Inmate,Single,1412749180,1,8,Low
392,PRETRIAL,1,Caucasian,-416765325,22,Intake,English,Pretrial,Pretrial Defendant,Divorced,1369408378,1,8,Low
393,Probation,1,African-American,630810232,22,Intake,English,Post Sentence,Probation,Single,1363392137,1,8,Medium
394,PRETRIAL,1,African-American,669501652,22,Intake,English,Pretrial,Jail Inmate,Single,1391572300,1,8,Low
395,PRETRIAL,1,African-American,653558992,22,Intake,English,Pretrial,Jail Inmate,Single,1414792790,1,8,Low
396,Probation,1,African-American,732182069,22,Intake,English,Post Sentence,Probation,Single,1371772371,3,8,High
397,PRETRIAL,1,African-American,795611983,22,Intake,English,Pretrial,Pretrial Defendant,Single,1377533319,3,8,Medium
398,PRETRIAL,1,Caucasian,668739369,22,Intake,English,Post Sentence,Probation,Single,1372258828,1,8,Low
399,PRETRIAL,1,Caucasian,341681671,22,Intake,English,Pretrial,Pretrial Defendant,Single,1364019841,1,8,Low
400,PRETRIAL,1,Caucasian,523161066,22,Intake,English,Pretrial,Pretrial Defendant,Single,1382631544,1,8,Medium
401,PRETRIAL,1,African-American,745131414,22,Intake,English,Pretrial,Pretrial Defendant,Single,1416868921,4,8,High
402,PRETRIAL,1,African-American,638278614,22,Intake,English,Pretrial,Jail Inmate,Single,1360504173,2,8,Medium
403,Probation,1,African-American,508245987,22,Intake,English,Post Sentence,Probation,Single,1369396044,3,8,High
404,PRETRIAL,1,Caucasian,596190426,22,Intake,English,Pretrial,Jail Inmate,Single,1413564223,1,8,Low
405,PRETRIAL,1,Caucasian,597615179,22,Intake,English,Pretrial,Pretrial Defendant,Single,1391113589,1,8,Low
406,PRETRIAL,1,African-American,657951028,22,Intake,English,Post Sentence,Probation,Single,1394112525,1,8,Low
407,PRETRIAL,1,African-American,659148105,22,Intake,English,Pretrial,Jail Inmate,Single,1419984000,3,8,High
408,PRETRIAL,1,African-American,821098140,17,Intake,English,Pretrial,Pretrial Defendant,Single,1415309434,4,8,High
409,PRETRIAL,1,African-American,721407549,22,Intake,English,Pretrial,Pretrial Defendant,Single,1418455539,3,8,High
410,PRETRIAL,1,Caucasian,-126681782,22,Intake,English,Pretrial,Pretrial Defendant,Divorced,1384587619,1,8,Low
411,Probation,0,Caucasian,70476371,22,Intake,English,Post Sentence,Probation,Single,1373681994,1,8,Low
412,Probation,0,African-American,642055310,22,Intake,English,Post Sentence,Probation,Single,1397959979,2,8,Medium
413,Probation,0,Caucasian,-74497646,22,Intake,English,Post Sentence,Probation,Single,1372116040,1,8,Low
414,PRETRIAL,0,African-American,521141622,22,Intake,English,Pretrial,Jail Inmate,Single,1412354617,3,8,High
415,PRETRIAL,1,African-American,530823510,22,Intake,English,Post Sentence,Probation,Single,1374651919,1,8,Low
416,PRETRIAL,1,African-American,-317548357,22,Intake,English,Pretrial,Jail Inmate,Married,1362360884,1,8,Low
